,Bovespa,Dow Jones,Nasdaq,Selic,dolar_Compra,dolar_Venda,high,low,open,volume,close,adjclose,alvo,mdmv7,mdmv21
2007-05-30,52528.0,13633.080078125,2592.590087890625,12.43,1.9460000000000002,1.9468,4.258574962615967,4.085569858551025,4.090892791748047,282535,4.244600772857666,3.224806547164917,4.524735927581787,4.02739497593471,3.958763497216361
2007-05-31,52268.0,13627.6396484375,2604.52001953125,12.43,1.9281000000000001,1.9289,4.524735927581787,4.19203519821167,4.231958866119385,287044,4.524735927581787,3.4376375675201416,4.35838508605957,4.122452531542097,3.990132490793864
2007-06-01,53423.0,13668.1103515625,2613.919921875,12.43,1.9048,1.9056000000000002,4.492131233215332,4.325115203857422,4.491466045379639,2030350,4.35838508605957,3.3112525939941406,4.164087772369385,4.175684690475464,4.0135800157274515
2007-06-04,53243.0,13676.3203125,2618.2900390625,12.43,1.9207,1.9215,4.325780868530273,4.162092208862305,4.325780868530273,865641,4.164087772369385,3.163637638092041,4.038991928100586,4.2097152301243375,4.0280921459198
2007-06-05,53162.0,13595.4599609375,2611.22998046875,12.43,1.9387,1.9395000000000002,4.128820896148682,4.025683879852295,4.128820896148682,26048899,4.038991928100586,3.068596363067627,3.9258739948272705,4.216369220188686,4.036678995404925
2007-06-06,52049.0,13465.669921875,2587.179931640625,12.43,1.9609,1.9617,4.120837211608887,3.9125659465789795,4.120837211608887,2282829,3.9258739948272705,2.982656717300415,3.9924139976501465,4.192699943270002,4.0398476123809814
2007-06-08,52330.0,13424.3896484375,2573.5400390625,11.93,1.963,1.9638,3.9924139976501465,3.919219970703125,3.92520809173584,275021,3.9924139976501465,3.0332090854644775,4.068934917449951,4.1784413542066305,4.046184800920033
2007-06-11,52777.0,13424.9599609375,2572.14990234375,11.93,1.9465000000000001,1.9473,4.13148307800293,4.019694805145264,4.111520767211914,892692,4.068934917449951,3.09134578704834,4.068934917449951,4.153346232005528,4.052997225806827
2007-06-12,51797.0,13295.009765625,2549.77001953125,11.93,1.9412,1.9420000000000002,4.13148307800293,4.019694805145264,4.111520767211914,892692,4.068934917449951,3.09134578704834,4.289848804473877,4.088231801986694,4.053440797896612
2007-06-13,52994.0,13482.349609375,2582.31005859375,11.93,1.9434,1.9442,4.325115203857422,4.09222412109375,4.111520767211914,2497736,4.289848804473877,3.2591841220855713,4.432244777679443,4.07844090461731,4.065069493793306
2007-06-14,53713.0,13553.73046875,2599.409912109375,11.93,1.9295,1.9303000000000001,4.524069786071777,4.258574962615967,4.258574962615967,801019,4.432244777679443,3.3673667907714844,4.5580058097839355,4.116749048233032,4.087598096756708
2007-06-15,54519.0,13639.48046875,2626.7099609375,11.93,1.9089,1.9097,4.957246780395508,4.345077037811279,4.345077037811279,1092571,4.5580058097839355,3.4629147052764893,4.551352024078369,4.190893888473511,4.115481615066528
2007-06-18,54730.0,13612.98046875,2626.60009765625,11.93,1.9039000000000001,1.9047,4.591276168823242,4.491466045379639,4.544698238372803,2392537,4.551352024078369,3.4578588008880615,4.511427879333496,4.280247892652239,4.143681991667974
2007-06-19,54644.0,13635.419921875,2626.760009765625,11.93,1.905,1.9058000000000002,4.690421104431152,4.466179847717285,4.624546051025391,402763,4.511427879333496,3.4275259971618652,4.291844844818115,4.354392732892718,4.1683969384148005
2007-06-20,54029.0,13489.419921875,2599.9599609375,11.93,1.919,1.9198,4.591276168823242,4.271883010864258,4.5580058097839355,1478804,4.291844844818115,3.260700225830078,4.258574962615967,4.386237008231027,4.188992738723755
2007-06-21,54657.0,13545.83984375,2616.9599609375,11.93,1.9189,1.9197000000000002,4.391654968261719,4.258574962615967,4.29849910736084,1471290,4.258574962615967,3.2354233264923096,4.225305080413818,4.413328443254743,4.208004258927845
2007-06-22,54267.0,13360.259765625,2588.9599609375,11.93,1.9326,1.9334000000000002,4.285191059112549,4.148783206939697,4.285191059112549,237450,4.225305080413818,3.210146903991699,4.158764839172363,4.404107911246164,4.219411168779645
2007-06-25,54042.0,13352.0498046875,2577.080078125,11.93,1.9371,1.9379,4.226635932922363,4.105532169342041,4.226635932922363,2614959,4.158764839172363,3.159593105316162,4.265229225158691,4.365039348602295,4.230501208986555
2007-06-26,53852.0,13337.66015625,2574.159912109375,11.93,1.948,1.9488,4.351730823516846,4.126160144805908,4.1887078285217285,1522387,4.265229225158691,3.240478992462158,4.258574962615967,4.32321412222726,4.2434924102964855
2007-06-27,54143.0,13427.73046875,2605.35009765625,11.93,1.9491,1.9499,4.35838508605957,4.132147789001465,4.258574962615967,629694,4.258574962615967,3.2354233264923096,4.178727149963379,4.2813888277326315,4.2514455545516245
2007-06-28,54147.0,13422.2802734375,2608.3701171875,11.93,1.9248,1.9256000000000002,4.258574962615967,4.135475158691406,4.258574962615967,799516,4.178727149963379,3.1747593879699707,4.224638938903809,4.233860152108329,4.255564746402559
2007-06-29,54392.0,13408.6201171875,2603.22998046875,11.93,1.9254000000000002,1.9262000000000001,4.224638938903809,4.125494003295898,4.178727149963379,410278,4.224638938903809,3.209641456604004,4.145455837249756,4.2242593084062845,4.254614182880947
2007-07-02,55371.0,13535.4296875,2632.300048828125,11.93,1.9168,1.9176000000000002,4.291844844818115,4.119505882263184,4.205342769622803,900207,4.145455837249756,3.149482250213623,4.126160144805908,4.208099433353969,4.236553226198469
2007-07-03,55700.0,13577.2998046875,2644.949951171875,11.93,1.9114,1.9122000000000001,4.1521100997924805,4.125494003295898,4.145455837249756,538020,4.126160144805908,3.134822130203247,4.125494003295898,4.193935871124268,4.22549489566258
2007-07-05,55932.0,13565.83984375,2656.64990234375,11.93,1.9149,1.9157000000000002,4.126160144805908,4.112852096557617,4.119505882263184,1871048,4.122167110443115,3.1317882537841797,4.058953762054443,4.1687454496111185,4.227617820103963
2007-07-06,56444.0,13611.6796875,2666.510009765625,11.93,1.9025,1.9033000000000002,4.210000038146973,4.058953762054443,4.210000038146973,897201,4.058953762054443,3.0837619304656982,4.091558933258057,4.140228135245187,4.233954951876686
2007-07-10,55883.0,13501.7001953125,2639.159912109375,11.93,1.8939,1.8947,4.125494003295898,4.0456461906433105,4.065608024597168,1032457,4.091558933258057,3.1085338592529297,4.118840217590332,4.1277755328587125,4.238676139286587
2007-07-11,56356.0,13577.8701171875,2651.7900390625,11.93,1.8892000000000002,1.8900000000000001,4.118840217590332,4.058953762054443,4.091558933258057,2000293,4.118840217590332,3.1292612552642822,4.012375831604004,4.11266142981393,4.241052582150414
2007-07-12,57613.0,13861.73046875,2701.72998046875,11.93,1.8759000000000001,1.8767,4.046311855316162,3.9791059494018555,4.046311855316162,1396147,4.012375831604004,3.048375368118286,4.072261810302734,4.093650000435965,4.238359292348226
2007-07-13,57644.0,13907.25,2707.0,11.93,1.8676,1.8684,4.09222412109375,4.0057220458984375,4.009714126586914,1128640,4.072261810302734,3.0938735008239746,4.058289051055908,4.0859502383640836,4.227998006911505
2007-07-16,57374.0,13950.98046875,2697.330078125,11.93,1.8639000000000001,1.8647,4.125494003295898,4.025683879852295,4.124828815460205,2894489,4.058289051055908,3.0832581520080566,4.0057220458984375,4.076349530901227,4.210190591358003
2007-07-17,57660.0,13971.5498046875,2712.2900390625,11.93,1.8613,1.8621,4.058953762054443,4.0057220458984375,4.058953762054443,181844,4.0057220458984375,3.0433199405670166,4.0323381423950195,4.05971452168056,4.183891364506313
2007-07-18,57556.0,13918.2197265625,2699.489990234375,11.93,1.8601,1.8609,4.0456461906433105,3.9924139976501465,3.9930789470672607,1044480,4.0323381423950195,3.063542127609253,3.9924139976501465,4.0559122903006415,4.159176417759487
2007-07-19,58125.0,14000.41015625,2720.0400390625,11.43,1.8528000000000002,1.8536000000000001,4.090228080749512,3.9657979011535645,4.090228080749512,226930,3.9924139976501465,3.0332090854644775,3.871975898742676,4.0417487280709405,4.134461471012661
2007-07-20,57443.0,13851.080078125,2687.60009765625,11.43,1.8598000000000001,1.8606,3.9924139976501465,3.8273940086364746,3.9924139976501465,913732,3.871975898742676,2.941707134246826,3.869313955307007,4.006482396806989,4.114467711675735
